order_id,order_date,order_time,shop_location_longitude,shop_location_latitude,shop_location_district,shop_location_country,shop_location_city,dropoff_longitude,dropoff_latitude,food_category,food_price_per_piece (US dollar),food_quantity_per_order,order_status,cost_of_successful_purchase _per_order (US dollar),,
id2268690,30/6/59,20:58:29,-73.97335052,40.75629044,Upper Manhattan,USA,New York,-74.01721954,40.71123886,Fried Chicken,6.5,1,Success,13,,
id3531765,30/6/59,20:56:39,-73.97903442,40.76130295,Upper Manhattan,USA,New York,-73.95568848,40.76858139,Cheese Steak,2,2,Success,6,,
id2724454,30/6/59,20:56:29,-73.96209717,40.77885056,Upper Manhattan,USA,New York,-73.95735931,40.7856102,Spagetti,6.5,6,Success,40,,
id1050526,30/6/59,20:56:03,-74.01354218,40.71405411,Lower Manhattan,USA,New York,-73.98686981,40.7560997,Cheese Steak,2,3,Success,11,,
id0974361,30/6/59,20:54:50,-73.96076965,40.76974869,Upper Manhattan,USA,New York,-73.94138336,40.7986145,Asian noodle,13,10,Success,133,,
id1626668,30/6/59,20:54:27,-73.98510742,40.73251724,Midtown Manhattan,USA,New York,-73.99038696,40.75048828,Fried Chicken,5.5,6,Success,35,,
id3444148,30/6/59,20:54:26,-73.98480225,40.7282753,Midtown Manhattan,USA,New York,-73.98817444,40.73774338,Burger,12,2,Success,25,,
id0577536,30/6/59,20:54:17,-73.97618866,40.76008987,Upper Manhattan,USA,New York,-73.99452972,40.73482895,Hot dog,5,5,Success,28,,
id3149675,30/6/59,20:54:05,-74.0109024,40.71489334,Lower Manhattan,USA,New York,-74.02949524,40.63441086,Pizza,8,1,Cancel,0,,
id0423637,30/6/59,20:53:58,-74.00167084,40.74901962,Midtown Manhattan,USA,New York,-74.00387573,40.74926758,Spagetti,12,2,Success,24,,
id0831421,30/6/59,20:52:50,-73.99804688,40.76082611,Upper Manhattan,USA,New York,-74.00540161,40.75045776,Burger,2,1,Success,3,,
id2207168,30/6/59,20:51:17,-73.99820709,40.72280121,Midtown Manhattan,USA,New York,-73.9773407,40.77254868,Asian noodle,6.5,2,Success,18,,
id2814265,30/6/59,20:51:11,-73.98925018,40.72112656,Midtown Manhattan,USA,New York,-73.94724274,40.77288818,Spagetti,2,1,Success,9,,
id0220607,30/6/59,20:51:01,-73.98274994,40.77737045,Upper Manhattan,USA,New York,-74.00335693,40.73566055,Donut,13,2,Success,31,,
id0598337,30/6/59,20:49:46,-73.98345947,40.7301178,Midtown Manhattan,USA,New York,-73.99320221,40.74802399,Burger,5.5,3,Success,19,,
id0294060,30/6/59,20:49:22,-73.98569489,40.73605728,Midtown Manhattan,USA,New York,-73.98074341,40.72418976,Fried Chicken,4.5,1,Success,6,,
id0697085,30/6/59,20:49:17,-74.00900269,40.72646713,Midtown Manhattan,USA,New York,-73.99977875,40.73466873,Tacos,6.5,1,Success,8,,
id3914122,30/6/59,20:49:15,-73.9885025,40.72142029,Midtown Manhattan,USA,New York,-73.99510193,40.72514725,Cheese Steak,10,2,Cancel,0,,
id2635821,30/6/59,20:48:49,-73.96190643,40.77640533,Upper Manhattan,USA,New York,-73.97141266,40.78186417,Icecream,12,2,Success,25,,
id3216066,30/6/59,20:48:28,-73.98950958,40.73441315,Midtown Manhattan,USA,New York,-73.99556732,40.74912262,Donut,6.5,2,Success,15,,
id0041923,30/6/59,20:48:17,-73.97566986,40.67002106,Lower Manhattan,USA,New York,-73.95706177,40.67313004,Tacos,13,1,Success,15,,
id1948736,30/6/59,20:48:13,-73.99326324,40.74790192,Midtown Manhattan,USA,New York,-73.98550415,40.71792984,Burger,5,1,Success,8,,
id1415008,30/6/59,20:47:44,-73.97733307,40.74938965,Midtown Manhattan,USA,New York,-73.98075104,40.73814392,Cheese Steak,13,2,Success,27,,
id0463288,30/6/59,20:47:09,-73.97873688,40.76657867,Upper Manhattan,USA,New York,-73.96135712,40.76491165,Cheese Steak,8,2,Cancel,0,,
id0145864,30/6/59,20:47:09,-74.00596619,40.75019073,Upper Manhattan,USA,New York,-73.84503174,40.75856018,Spagetti,8,2,Cancel,0,,
id0007957,30/6/59,20:46:36,-73.96897125,40.75717545,Upper Manhattan,USA,New York,-73.98668671,40.72986221,Spagetti,10,2,Cancel,0,,
id2414756,30/6/59,20:46:08,-73.96910095,40.75450134,Upper Manhattan,USA,New York,-73.98306274,40.72244644,Tacos,5.5,8,Success,47,,
id3905311,30/6/59,20:45:25,-73.97125244,40.76089096,Upper Manhattan,USA,New York,-73.97683716,40.75041962,Pizza,4.5,10,Success,46,,
id0178358,30/6/59,20:44:51,-73.98617554,40.73522949,Midtown Manhattan,USA,New York,-73.96908569,40.75605774,Icecream,8,2,Cancel,0,,
id3166993,30/6/59,20:44:06,-74.00408936,40.71303177,Lower Manhattan,USA,New York,-73.99611664,40.69093323,Spagetti,12,2,Success,26,,
id1775322,30/6/59,20:43:46,-73.98445892,40.72480011,Midtown Manhattan,USA,New York,-73.9815979,40.73260117,Icecream,5,3,Success,16,,
id3406028,30/6/59,20:43:28,-73.96266174,40.76703262,Upper Manhattan,USA,New York,-73.9560318,40.76836014,Icecream,5.5,2,Success,12,,
id2180367,30/6/59,20:42:54,-73.98580933,40.73586273,Midtown Manhattan,USA,New York,-73.98920441,40.72186279,Tacos,13,2,Success,27,,
id0231374,30/6/59,20:42:37,-74.01274109,40.70628357,Lower Manhattan,USA,New York,-73.98854065,40.7688942,Icecream,5.5,6,Success,40,,
id2383123,30/6/59,20:42:35,-74.0029068,40.74443817,Midtown Manhattan,USA,New York,-73.99726105,40.73352814,Tacos,13,2,Success,27,,
id3922891,30/6/59,20:42:21,-73.98337555,40.74223328,Midtown Manhattan,USA,New York,-74.00281525,40.71609497,Cheese Steak,6.5,2,Success,16,,
id3680326,30/6/59,20:42:18,-73.98386383,40.74774933,Midtown Manhattan,USA,New York,-73.98744202,40.77079773,Hot dog,5.5,2,Success,13,,
id1796744,30/6/59,20:40:59,-73.97561646,40.75139999,Upper Manhattan,USA,New York,-73.98748779,40.7288208,Icecream,12,2,Success,27,,
id2086232,30/6/59,20:40:49,-73.99734497,40.74181366,Midtown Manhattan,USA,New York,-73.98119354,40.73775864,Donut,12,12,Success,146,,
id2078475,30/6/59,20:40:39,-73.98279572,40.73119736,Midtown Manhattan,USA,New York,-73.95684814,40.67238617,Cheese Steak,6.5,1,Success,13,,
id0027023,30/6/59,20:40:25,-73.98069,40.78322983,Upper Manhattan,USA,New York,-74.01448822,40.7032814,Icecream,12,2,Success,33,,
id3205009,30/6/59,20:40:12,-74.00543976,40.73936844,Midtown Manhattan,USA,New York,-73.98973846,40.72069168,Pizza,10,2,Cancel,0,,
id0325480,30/6/59,20:39:45,-73.97225189,40.75368118,Upper Manhattan,USA,New York,-73.98065948,40.74356079,Fried Chicken,6.5,6,Success,40,,
id1086304,30/6/59,20:39:41,-73.96974945,40.75983047,Upper Manhattan,USA,New York,-73.98055267,40.76493835,Spagetti,5,2,Success,11,,
id1147459,30/6/59,20:39:18,-74.00390625,40.7172966,Lower Manhattan,USA,New York,-73.99150085,40.71574402,Donut,12,1,Success,13,,
id3609805,30/6/59,20:38:49,-73.9774704,40.7382431,Midtown Manhattan,USA,New York,-73.93551636,40.79601288,Hot dog,1.5,2,Cancel,0,,
id1535994,30/6/59,20:38:32,-73.9814682,40.72218323,Midtown Manhattan,USA,New York,-73.98833466,40.74938202,Tacos,12,2,Success,27,,
id2564478,30/6/59,20:38:29,-74.00238037,40.74481583,Midtown Manhattan,USA,New York,-73.99526215,40.72664261,Cheese Steak,2,1,Success,4,,
id3309165,30/6/59,20:38:17,-73.99036407,40.74588394,Midtown Manhattan,USA,New York,-73.94046783,40.79821777,Tacos,8,2,Cancel,0,,
id3125429,30/6/59,20:37:17,-74.00737,40.70539093,Lower Manhattan,USA,New York,-73.99668884,40.72303009,Icecream,1.5,2,Cancel,0,,
id2452165,30/6/59,20:36:48,-73.96717072,40.76660919,Upper Manhattan,USA,New York,-73.97380066,40.78296661,Asian noodle,5.5,1,Success,7,,
id1197679,30/6/59,20:36:44,-73.9724884,40.75775909,Upper Manhattan,USA,New York,-73.97344971,40.74855042,Hot dog,8,2,Cancel,0,,
id1016822,30/6/59,20:36:24,-73.98468018,40.74822617,Midtown Manhattan,USA,New York,-73.98031616,40.76082993,Icecream,1.5,4,Cancel,0,,
id0028046,30/6/59,20:36:20,-73.97826385,40.74606705,Midtown Manhattan,USA,New York,-73.99517059,40.7594986,Hot dog,1.5,1,Cancel,0,,
id0698966,30/6/59,20:35:44,-73.96974182,40.75043106,Upper Manhattan,USA,New York,-73.97355652,40.73791885,Tacos,12,2,Success,25,,
id3239624,30/6/59,20:35:41,-73.97827911,40.74565887,Midtown Manhattan,USA,New York,-73.95256805,40.78089142,Asian noodle,2,1,Success,6,,
id0021474,30/6/59,20:35:40,-73.99931335,40.7267189,Midtown Manhattan,USA,New York,-74.00798035,40.73825836,Cheese Steak,2,2,Success,5,,
id3125415,30/6/59,20:34:49,-73.99497986,40.72898102,Midtown Manhattan,USA,New York,-74.00054932,40.74455261,Fried Chicken,2,2,Success,6,,
id3323275,30/6/59,20:34:42,-73.96173859,40.77080154,Upper Manhattan,USA,New York,-73.99143219,40.73760986,Spagetti,5,4,Success,24,,
id2354131,30/6/59,20:34:19,-73.97751617,40.78699875,Upper Manhattan,USA,New York,-73.98091888,40.78173447,Donut,5,2,Success,11,,
id0810383,30/6/59,20:33:52,-74.00759125,40.71204376,Lower Manhattan,USA,New York,-73.9925766,40.70266342,Asian noodle,13,2,Success,28,,
id2709866,30/6/59,20:33:44,-73.98453522,40.74336624,Midtown Manhattan,USA,New York,-73.95005035,40.76182938,Hot dog,10,4,Cancel,0,,
id1987809,30/6/59,20:32:54,-73.9841156,40.74676895,Midtown Manhattan,USA,New York,-73.9692688,40.76657867,Icecream,2,1,Success,4,,
id0530534,30/6/59,20:32:38,-74.00801849,40.72632599,Midtown Manhattan,USA,New York,-74.00254822,40.73020172,Cheese Steak,1.5,2,Cancel,0,,
id3295923,30/6/59,20:32:22,-73.96308136,40.77788544,Upper Manhattan,USA,New York,-73.97502899,40.68071365,Cheese Steak,13,2,Success,36,,
id1532689,30/6/59,20:32:14,-73.97608185,40.76399994,Upper Manhattan,USA,New York,-74.00981903,40.70587921,Tacos,12,2,Success,31,,
id3383270,30/6/59,20:31:48,-73.98503876,40.73605347,Midtown Manhattan,USA,New York,-73.97580719,40.74877167,Asian noodle,5,1,Success,7,,
id2456459,30/6/59,20:31:32,-74.01031494,40.71976471,Lower Manhattan,USA,New York,-73.99894714,40.68488312,Hot dog,1.5,1,Cancel,0,,
id3136507,30/6/59,20:30:11,-74.00580597,40.71794128,Lower Manhattan,USA,New York,-74.00389862,40.72227097,Cheese Steak,10,1,Cancel,0,,
id2199166,30/6/59,20:29:36,-73.9837265,40.76601028,Upper Manhattan,USA,New York,-73.98245239,40.77077103,Asian noodle,12,2,Success,24,,
id1566571,30/6/59,20:29:28,-73.96250916,40.77320099,Upper Manhattan,USA,New York,-73.95846558,40.78430176,Asian noodle,1.5,1,Cancel,0,,
id1175274,30/6/59,20:29:09,-73.98152161,40.73274612,Midtown Manhattan,USA,New York,-73.99488068,40.71843719,Asian noodle,5.5,1,Success,7,,
id1664762,30/6/59,20:29:01,-73.99970245,40.74365997,Midtown Manhattan,USA,New York,-74.00666809,40.74887848,Donut,10,2,Cancel,0,,
id0163369,30/6/59,20:28:45,-73.99137115,40.75003815,Upper Manhattan,USA,New York,-74.0059967,40.74010849,Icecream,5,4,Success,22,,
id2533444,30/6/59,20:28:25,-73.9740448,40.74652863,Midtown Manhattan,USA,New York,-74.00401306,40.74268723,Spagetti,2,2,Success,7,,
id1560292,30/6/59,20:28:20,-74.01185608,40.70174789,Lower Manhattan,USA,New York,-73.98654175,40.72585297,Cheese Steak,4.5,2,Success,12,,
id2591560,30/6/59,20:27:24,-74.00244141,40.7089119,Lower Manhattan,USA,New York,-74.00885773,40.71363831,Spagetti,6.5,1,Success,7,,
id3498275,30/6/59,20:27:18,-73.98937225,40.75283432,Upper Manhattan,USA,New York,-73.85662079,40.71264267,Donut,8,2,Cancel,0,,
id0322149,30/6/59,20:27:03,-73.96871948,40.79896164,Upper Manhattan,USA,New York,-73.95900726,40.80200195,Fried Chicken,2,2,Success,5,,
id1211179,30/6/59,20:26:40,-74.00746918,40.70503616,Lower Manhattan,USA,New York,-73.98841858,40.72503281,Hot dog,12,2,Success,27,,
id1795946,30/6/59,20:26:13,-74.00508118,40.75154114,Upper Manhattan,USA,New York,-73.97628784,40.74522781,Asian noodle,5.5,2,Success,14,,
id3453575,30/6/59,20:25:42,-73.97640991,40.7521553,Upper Manhattan,USA,New York,-73.90760803,40.76077652,Tacos,4.5,2,Success,16,,
id0046262,30/6/59,20:25:42,-73.98146057,40.77867889,Upper Manhattan,USA,New York,-73.94306183,40.82909012,Fried Chicken,8,6,Cancel,0,,
id2507410,30/6/59,20:24:50,-73.9907608,40.75654984,Upper Manhattan,USA,New York,-73.86305237,40.73715973,Tacos,4.5,5,Success,35,,
id1391329,30/6/59,20:24:46,-73.98074341,40.77565002,Upper Manhattan,USA,New York,-73.96608734,40.79470062,Donut,12,1,Success,14,,
id3478082,30/6/59,20:23:37,-74.00595093,40.74121094,Midtown Manhattan,USA,New York,-73.97828674,40.76408768,Icecream,5,4,Success,24,,
id3114825,30/6/59,20:22:52,-73.998703,40.76053238,Upper Manhattan,USA,New York,-73.98889923,40.74790573,Icecream,10,2,Cancel,0,,
id1720055,30/6/59,20:22:44,-74.00350952,40.72227097,Midtown Manhattan,USA,New York,-73.99412537,40.74609375,Burger,8,2,Cancel,0,,
id2881964,30/6/59,20:22:44,-73.98332214,40.75583267,Upper Manhattan,USA,New York,-73.98855591,40.76417923,Fried Chicken,5,3,Success,16,,
id3346801,30/6/59,20:22:38,-73.99389648,40.73261642,Midtown Manhattan,USA,New York,-73.99086761,40.72513962,Spagetti,6.5,4,Success,27,,
id1592008,30/6/59,20:22:24,-73.99082184,40.75712204,Upper Manhattan,USA,New York,-73.98548126,40.74742126,Tacos,5.5,1,Success,7,,
id0583689,30/6/59,20:20:58,-73.97436523,40.75009155,Upper Manhattan,USA,New York,-73.99199677,40.74328995,Burger,2,8,Success,18,,
id0634908,30/6/59,20:20:50,-73.97219086,40.76501083,Upper Manhattan,USA,New York,-74.00712585,40.73442841,Fried Chicken,13,2,Success,31,,
id0780422,30/6/59,20:20:47,-73.99105072,40.76587296,Upper Manhattan,USA,New York,-73.97862244,40.77729797,Fried Chicken,12,2,Success,26,,
id2722636,30/6/59,20:20:26,-73.98558807,40.76345062,Upper Manhattan,USA,New York,-73.96059418,40.76647949,Cheese Steak,4.5,2,Success,12,,
id2919543,30/6/59,20:20:24,-74.01086426,40.70326233,Lower Manhattan,USA,New York,-73.95031738,40.77548981,Spagetti,5,1,Success,14,,
id3152279,30/6/59,20:20:20,-74.0045166,40.72449875,Midtown Manhattan,USA,New York,-73.9916153,40.74456787,Hot dog,5.5,6,Success,35,,
id2996667,30/6/59,20:20:18,-73.99393463,40.7460289,Midtown Manhattan,USA,New York,-73.98642731,40.7623024,Tacos,4.5,4,Success,20,,
id2983399,30/6/59,20:19:01,-73.98355865,40.75039291,Upper Manhattan,USA,New York,-74.01463318,40.70957565,Cheese Steak,4.5,1,Success,10,,
id0933173,30/6/59,20:18:24,-73.99013519,40.76709747,Upper Manhattan,USA,New York,-73.97377014,40.75712585,Pizza,1.5,2,Cancel,0,,
id2116404,30/6/59,20:18:12,-73.98388672,40.73666382,Midtown Manhattan,USA,New York,-73.98590088,40.722229,Burger,6.5,1,Success,8,,
id2824829,30/6/59,20:17:47,-73.98181152,40.74623871,Midtown Manhattan,USA,New York,-73.98306274,40.69677734,Spagetti,4.5,1,Success,9,,
id3317253,30/6/59,20:17:06,-73.98062134,40.74256897,Midtown Manhattan,USA,New York,-73.98902893,40.74853516,Icecream,12,2,Success,25,,
id2402921,30/6/59,20:16:19,-73.96753693,40.76667023,Upper Manhattan,USA,New York,-73.98362732,40.74380112,Asian noodle,5,1,Success,8,,
id0823658,30/6/59,20:16:05,-73.97122955,40.7505188,Upper Manhattan,USA,New York,-73.97953796,40.73993301,Donut,5,2,Success,11,,
id2420287,30/6/59,20:15:40,-73.98217773,40.77552032,Upper Manhattan,USA,New York,-73.99326324,40.7596283,Pizza,12,12,Success,146,,
id3218965,30/6/59,20:15:35,-73.98177338,40.77047348,Upper Manhattan,USA,New York,-74.00212097,40.73300552,Cheese Steak,12,2,Success,28,,
id2578941,30/6/59,20:15:31,-74.00579071,40.7093277,Lower Manhattan,USA,New York,-73.99005127,40.7265358,Asian noodle,8,1,Cancel,0,,
id0670945,30/6/59,20:15:13,-73.97769928,40.75257111,Upper Manhattan,USA,New York,-73.98692322,40.74947357,Cheese Steak,5.5,2,Success,12,,
id0410506,30/6/59,20:13:57,-73.98249054,40.75119019,Upper Manhattan,USA,New York,-73.99568939,40.74097061,Asian noodle,12,2,Success,26,,
id1934360,30/6/59,20:13:52,-73.9860611,40.73468018,Midtown Manhattan,USA,New York,-73.99290466,40.75459671,Fried Chicken,10,2,Cancel,0,,
id0630755,30/6/59,20:13:48,-73.98032379,40.74783325,Midtown Manhattan,USA,New York,-73.99095154,40.73458862,Spagetti,10,1,Cancel,0,,
id1115480,30/6/59,20:13:25,-73.97667694,40.78032303,Upper Manhattan,USA,New York,-73.96193695,40.76791763,Cheese Steak,1.5,1,Cancel,0,,
id1515110,30/6/59,20:12:34,-73.9808197,40.74448013,Midtown Manhattan,USA,New York,-73.99054718,40.75571823,Burger,5.5,2,Success,12,,
id0671499,30/6/59,20:12:13,-74.01136017,40.70779037,Lower Manhattan,USA,New York,-73.95207977,40.77124786,Fried Chicken,12,1,Success,21,,
id2677919,30/6/59,20:11:54,-73.98405457,40.75514221,Upper Manhattan,USA,New York,-73.99085236,40.77503204,Burger,1.5,2,Cancel,0,,
id3967756,30/6/59,20:11:53,-73.97943115,40.73731613,Midtown Manhattan,USA,New York,-73.99462891,40.73905945,Hot dog,12,2,Success,26,,
id1747805,30/6/59,20:11:27,-73.983284,40.74378967,Midtown Manhattan,USA,New York,-74.0011673,40.72156143,Pizza,1.5,2,Cancel,0,,
id1746446,30/6/59,20:11:18,-73.9786911,40.74119949,Midtown Manhattan,USA,New York,-73.98667145,40.76101685,Hot dog,13,1,Success,15,,
id0047198,30/6/59,20:11:09,-73.97921753,40.75815964,Upper Manhattan,USA,New York,-73.82679749,40.74895096,Tacos,1.5,2,Cancel,0,,
id0859998,30/6/59,20:11:05,-73.97633362,40.78578186,Upper Manhattan,USA,New York,-73.97944641,40.7766304,Donut,5.5,10,Success,56,,
id2230702,30/6/59,20:10:36,-74.00369263,40.7224884,Midtown Manhattan,USA,New York,-73.98542786,40.72341156,Icecream,5.5,2,Success,13,,
id1159223,30/6/59,20:10:23,-73.99825287,40.72621155,Midtown Manhattan,USA,New York,-73.98769379,40.72097015,Pizza,6.5,2,Success,14,,
id2315016,30/6/59,20:09:38,-73.97225189,40.76388931,Upper Manhattan,USA,New York,-73.9424057,40.7946167,Hot dog,13,2,Success,30,,
id3157016,30/6/59,20:09:25,-73.99066925,40.75616837,Upper Manhattan,USA,New York,-73.98786163,40.77799225,Cheese Steak,5.5,2,Success,13,,
id1249759,30/6/59,20:08:53,-73.99073029,40.75022125,Upper Manhattan,USA,New York,-74.01625824,40.71541977,Donut,6.5,4,Success,30,,
id1556967,30/6/59,20:08:37,-73.98905182,40.7538681,Upper Manhattan,USA,New York,-73.99160767,40.7174263,Asian noodle,5.5,2,Success,15,,
id1300389,30/6/59,20:08:29,-73.9723587,40.75779343,Upper Manhattan,USA,New York,-73.9943161,40.728405,Tacos,5.5,1,Success,9,,
id1921049,30/6/59,20:08:26,-73.98278046,40.76702118,Upper Manhattan,USA,New York,-73.98120117,40.77524948,Pizza,2,1,Success,3,,
id0128242,30/6/59,20:07:54,-73.97846985,40.75582886,Upper Manhattan,USA,New York,-73.99777222,40.72480774,Pizza,4.5,1,Success,8,,
id2405799,30/6/59,20:07:39,-73.97576141,40.75110626,Upper Manhattan,USA,New York,-73.96710968,40.76076126,Asian noodle,6.5,1,Success,8,,
id3522690,30/6/59,20:07:36,-73.98220062,40.77140045,Upper Manhattan,USA,New York,-73.96003723,40.77915955,Tacos,13,6,Success,80,,
id0673358,30/6/59,20:07:31,-74.01409912,40.70954132,Lower Manhattan,USA,New York,-73.99952698,40.72338867,Cheese Steak,4.5,4,Success,20,,
id2842733,30/6/59,20:07:24,-74.00289917,40.7603302,Upper Manhattan,USA,New York,-73.98454285,40.78435135,Tacos,6.5,2,Success,16,,
id2749531,30/6/59,20:06:01,-73.9983902,40.72288895,Midtown Manhattan,USA,New York,-73.98924255,40.71875381,Pizza,12,1,Success,13,,
id3674750,30/6/59,20:05:46,-73.99143219,40.74459839,Midtown Manhattan,USA,New York,-73.99153137,40.72398376,Hot dog,12,1,Success,14,,
id0779139,30/6/59,20:05:18,-73.98778534,40.77553558,Upper Manhattan,USA,New York,-73.98490143,40.76839828,Icecream,5.5,2,Success,12,,
id2272873,30/6/59,20:04:51,-73.99471283,40.75942993,Upper Manhattan,USA,New York,-73.98548889,40.75209045,Icecream,6.5,1,Success,8,,
id3657325,30/6/59,20:04:40,-73.99340057,40.75004196,Upper Manhattan,USA,New York,-73.99388123,40.73628235,Asian noodle,8,6,Cancel,0,,
id3024639,30/6/59,20:03:42,-74.01540375,40.7121582,Lower Manhattan,USA,New York,-74.01698303,40.7047348,Burger,10,3,Cancel,0,,
id2067486,30/6/59,20:03:37,-73.96627808,40.76790619,Upper Manhattan,USA,New York,-73.99596405,40.73287582,Spagetti,2,2,Success,9,,
id1536720,30/6/59,20:03:11,-74.00050354,40.72734833,Midtown Manhattan,USA,New York,-73.86437988,40.77003098,Spagetti,4.5,12,Success,68,,
id3726044,30/6/59,20:03:04,-73.97761536,40.76058578,Upper Manhattan,USA,New York,-73.97644043,40.78569794,Pizza,5,6,Success,33,,
id3575232,30/6/59,20:02:30,-73.96803284,40.76257324,Upper Manhattan,USA,New York,-73.95681,40.77105331,Fried Chicken,6.5,1,Success,8,,
id1840815,30/6/59,20:02:08,-73.98067474,40.74801254,Midtown Manhattan,USA,New York,-73.98819733,40.72779465,Fried Chicken,4.5,2,Success,11,,
id3661043,30/6/59,20:02:08,-73.97696686,40.74895859,Midtown Manhattan,USA,New York,-73.99285126,40.74317169,Tacos,2,2,Success,6,,
id1126062,30/6/59,20:01:48,-73.98413086,40.73828888,Midtown Manhattan,USA,New York,-73.99059296,40.74858093,Icecream,5,5,Success,26,,
id3847480,30/6/59,20:01:17,-73.98262787,40.76832962,Upper Manhattan,USA,New York,-73.98667145,40.76052094,Asian noodle,13,2,Success,27,,
id2579339,30/6/59,20:00:44,-73.97898865,40.74043274,Midtown Manhattan,USA,New York,-73.98518372,40.73488617,Cheese Steak,5,1,Success,6,,
id1342249,30/6/59,20:00:38,-74.0006485,40.72050858,Midtown Manhattan,USA,New York,-73.99614716,40.76491928,Spagetti,5,2,Success,14,,
id1394552,30/6/59,20:00:15,-73.98295593,40.7604866,Upper Manhattan,USA,New York,-73.99640656,40.75315094,Burger,2,4,Success,10,,
id2743499,30/6/59,19:57:21,-73.97769928,40.76628113,Upper Manhattan,USA,New York,-73.95858002,40.76534653,Fried Chicken,1.5,2,Cancel,0,,
id1355270,30/6/59,19:57:18,-73.97831726,40.75020599,Upper Manhattan,USA,New York,-73.97403717,40.75746155,Fried Chicken,10,1,Cancel,0,,
id0367557,30/6/59,19:57:15,-73.97956848,40.76511383,Upper Manhattan,USA,New York,-73.96813965,40.76224899,Cheese Steak,2,12,Success,25,,
id1514015,30/6/59,19:57:05,-73.98296356,40.75671768,Upper Manhattan,USA,New York,-73.98432159,40.76685333,Icecream,12,1,Success,13,,
id3442063,30/6/59,19:56:13,-73.99098206,40.73896027,Midtown Manhattan,USA,New York,-74.00467682,40.74182892,Spagetti,2,2,Success,5,,
id0084550,30/6/59,19:56:08,-74.00601196,40.73525238,Midtown Manhattan,USA,New York,-73.97856903,40.75162506,Donut,12,2,Success,27,,
id1486421,30/6/59,19:55:59,-73.98882294,40.77401733,Upper Manhattan,USA,New York,-74.00376892,40.74323273,Pizza,5.5,1,Success,9,,
id0786428,30/6/59,19:55:43,-74.00570679,40.71738815,Lower Manhattan,USA,New York,-73.99133301,40.71448898,Asian noodle,5,2,Success,11,,
id2603157,30/6/59,19:55:31,-73.96988678,40.76164246,Upper Manhattan,USA,New York,-73.94945526,40.78505325,Tacos,10,2,Cancel,0,,
id3338801,30/6/59,19:54:02,-74.001297,40.73913193,Midtown Manhattan,USA,New York,-73.98293304,40.72270966,Cheese Steak,6.5,2,Success,15,,
id1210854,30/6/59,19:53:01,-73.97949219,40.78149796,Upper Manhattan,USA,New York,-73.96806335,40.80051422,Spagetti,6.5,2,Success,15,,
id0840927,30/6/59,19:52:13,-73.99343872,40.74212265,Midtown Manhattan,USA,New York,-73.9858551,40.73116302,Icecream,5,1,Success,6,,
id2336803,30/6/59,19:51:34,-73.98831177,40.71818542,Lower Manhattan,USA,New York,-73.97631836,40.72861862,Hot dog,6.5,1,Success,8,,
id2526999,30/6/59,19:51:27,-73.98322296,40.7640686,Upper Manhattan,USA,New York,-74.01177979,40.70438385,Icecream,5,2,Success,17,,
id2676539,30/6/59,19:50:31,-74.00772095,40.74280167,Midtown Manhattan,USA,New York,-73.99487305,40.75011444,Icecream,8,6,Cancel,0,,
id2304156,30/6/59,19:50:23,-74.00679779,40.74162674,Midtown Manhattan,USA,New York,-73.94992828,40.78409576,Tacos,6.5,1,Success,14,,
id1549963,30/6/59,19:50:03,-73.99059296,40.76091766,Upper Manhattan,USA,New York,-73.96521759,40.75660706,Tacos,8,1,Cancel,0,,
id3604845,30/6/59,19:49:57,-73.99840546,40.73458862,Midtown Manhattan,USA,New York,-74.00492096,40.72974396,Tacos,8,2,Cancel,0,,
id0175675,30/6/59,19:49:34,-73.99085236,40.73427963,Midtown Manhattan,USA,New York,-73.97862244,40.71976089,Icecream,4.5,1,Success,6,,
id1547045,30/6/59,19:49:06,-73.97136688,40.75078964,Upper Manhattan,USA,New York,-73.9910202,40.75571823,Hot dog,2,2,Success,6,,
id2558632,30/6/59,19:49:03,-73.9908905,40.73979187,Midtown Manhattan,USA,New York,-73.95674133,40.77489853,Fried Chicken,6.5,6,Success,44,,
id3262658,30/6/59,19:49:01,-73.9799881,40.76548004,Upper Manhattan,USA,New York,-73.93080139,40.85774994,Asian noodle,2,2,Success,14,,
id0299392,30/6/59,19:48:49,-73.98513031,40.7322998,Midtown Manhattan,USA,New York,-73.9881134,40.71882248,Pizza,4.5,2,Success,10,,
id2860966,30/6/59,19:48:13,-73.96703339,40.75665665,Upper Manhattan,USA,New York,-73.98641205,40.75048065,Cheese Steak,12,2,Success,26,,
id1440915,30/6/59,19:47:55,-73.99471283,40.72581482,Midtown Manhattan,USA,New York,-74.0059967,40.71079636,Asian noodle,8,1,Cancel,0,,
id0049807,30/6/59,19:47:43,-73.98982239,40.7418251,Midtown Manhattan,USA,New York,-73.99184418,40.74961472,Fried Chicken,6.5,2,Success,14,,
id1694830,30/6/59,19:47:37,-73.97135162,40.7508812,Upper Manhattan,USA,New York,-73.97438812,40.76327896,Asian noodle,5.5,1,Success,7,,
id0579073,30/6/59,19:46:18,-74.00717926,40.73997879,Midtown Manhattan,USA,New York,-73.97977448,40.75282288,Donut,2,3,Success,9,,
id1725762,30/6/59,19:45:55,-73.9777298,40.73651886,Midtown Manhattan,USA,New York,-73.98883057,40.74126816,Tacos,2,1,Success,3,,
id0754198,30/6/59,19:45:27,-73.97103119,40.76155853,Upper Manhattan,USA,New York,-73.96279144,40.76678085,Pizza,4.5,2,Success,10,,
